id_department,department_name,terrain_area,old_antenna,new_antenna_type
24,Quindio,1249800,13,b
16,Guaviare,1961600,19,d
24,Quindio,742800,4,c
12,Choco,72600,9,c
28,Sucre,1744200,16,a
24,Quindio,658600,4,c
9,Casanare,558800,1,e
7,Caldas,1617400,22,a
4,Atlantico,763600,30,e
31,Vaupes,1942800,14,d
10,Cauca,1534800,0,a
13,Cordoba,693400,16,e
22,Norte de Santander,832800,16,a
31,Vaupes,434600,11,d
10,Cauca,506400,2,c
31,Vaupes,255200,24,c
3,Arauca,499800,25,d
20,Meta,900800,9,e
8,Caqueta,775600,26,e
15,Guainia,1739000,22,d
9,Casanare,438200,5,d
6,Boyaca,1363000,4,b
25,Risaralda,1221800,19,c
2,Antioquia,1466000,8,d
1,Amazonas,1603000,14,c
17,Huila,1788400,22,e
27,Santander,1051600,4,d
2,Antioquia,499400,11,b
6,Boyaca,996000,27,c
5,Bolivar,70000,20,d
9,Casanare,1639800,11,c
5,Bolivar,1328800,12,d
23,Putumayo,373200,28,d
4,Atlantico,1367600,30,d
32,Vichada,1652600,16,d
20,Meta,979600,3,a
22,Norte de Santander,707600,23,c
26,San Andres y Providencia,664600,20,c
12,Choco,811400,12,e
8,Caqueta,427200,16,e
17,Huila,744200,13,a
24,Quindio,1681600,5,d
11,Cesar,1987400,1,c
28,Sucre,1795200,26,c
21,Narino,1595000,1,b
5,Bolivar,1914200,10,c
26,San Andres y Providencia,1217200,5,c
6,Boyaca,925800,8,c
22,Norte de Santander,1667000,7,a
18,La Guajira,1618600,4,e
15,Guainia,1656800,1,d
24,Quindio,1345600,5,e
31,Vaupes,1492600,17,d
24,Quindio,1287800,5,b
10,Cauca,380000,12,b
28,Sucre,1023600,3,b
7,Caldas,1506800,2,c
2,Antioquia,1850400,24,c
15,Guainia,22400,23,a
3,Arauca,1143400,19,e
1,Amazonas,1931200,8,a
19,Magdalena,246600,15,b
1,Amazonas,34200,28,a
26,San Andres y Providencia,713800,28,d
6,Boyaca,188400,1,c
1,Amazonas,532200,7,a
28,Sucre,293200,8,a
17,Huila,349400,15,b
1,Amazonas,246600,7,d
7,Caldas,598200,26,e
23,Putumayo,292800,24,e
18,La Guajira,343600,14,c
28,Sucre,559600,24,a
31,Vaupes,1288800,28,d
27,Santander,1736600,16,c
15,Guainia,1149200,12,d
31,Vaupes,1289400,22,a
31,Vaupes,1084800,20,a
24,Quindio,164000,12,b
8,Caqueta,247200,29,a
2,Antioquia,117600,13,c
10,Cauca,686400,6,a
22,Norte de Santander,1572600,1,c
12,Choco,681000,29,a
19,Magdalena,463200,5,b
28,Sucre,946600,29,e
1,Amazonas,1448200,17,c
25,Risaralda,1577400,16,b
28,Sucre,740800,25,e
22,Norte de Santander,634400,26,c
9,Casanare,1968000,0,c
2,Antioquia,110600,21,e
29,Tolima,242400,17,c
26,San Andres y Providencia,914600,10,e
24,Quindio,582200,9,c
12,Choco,732200,22,d
17,Huila,1639400,16,c
24,Quindio,406800,6,e
28,Sucre,1252800,5,c
7,Caldas,755800,27,b
15,Guainia,314000,21,d
8,Caqueta,1801200,2,a
31,Vaupes,1754400,12,d
5,Bolivar,379200,20,a
16,Guaviare,1439400,21,d
3,Arauca,1872200,23,e
15,Guainia,1188000,15,d
1,Amazonas,357600,10,d
20,Meta,712800,27,b
5,Bolivar,1938000,27,e
19,Magdalena,557800,10,b
24,Quindio,1598600,19,c
28,Sucre,450800,13,e
26,San Andres y Providencia,45800,29,e
31,Vaupes,1506200,6,c
32,Vichada,520200,8,e
1,Amazonas,1670800,6,a
28,Sucre,152800,29,b
32,Vichada,1656800,14,b
2,Antioquia,73400,2,a
23,Putumayo,1307800,16,e
20,Meta,1817600,7,d
21,Narino,1821200,19,e
28,Sucre,154000,27,d
2,Antioquia,986600,10,c
27,Santander,296200,15,d
32,Vichada,1673600,21,e
12,Choco,1706600,28,a
18,La Guajira,1526200,26,d
20,Meta,733200,30,c
6,Boyaca,141400,21,c
31,Vaupes,1411800,25,a
24,Quindio,668200,21,d
16,Guaviare,1182800,13,d
22,Norte de Santander,1317800,0,a
25,Risaralda,23600,22,a
7,Caldas,1149000,30,b
30,Valle del Cauca,627400,7,b
1,Amazonas,1218800,18,b
18,La Guajira,1681400,13,b
6,Boyaca,218800,10,a
3,Arauca,1244200,15,e
6,Boyaca,576600,20,c
13,Cordoba,1639800,30,b
2,Antioquia,1793600,26,c
19,Magdalena,933200,12,b
21,Narino,1808200,26,a
16,Guaviare,875800,1,e
6,Boyaca,1971000,6,e
21,Narino,1364800,9,c
20,Meta,1327200,26,c
27,Santander,979600,19,b
24,Quindio,1991800,23,e
5,Bolivar,992800,1,a
14,Cundinamarca,892600,27,e
23,Putumayo,1027400,26,c
2,Antioquia,1508600,13,e
1,Amazonas,314200,9,d
21,Narino,420200,8,a
20,Meta,125000,28,c
1,Amazonas,702800,22,a
3,Arauca,451800,3,c
31,Vaupes,737600,16,d
31,Vaupes,939000,27,c
20,Meta,1603400,0,d
24,Quindio,385400,0,c
12,Choco,1639000,12,b
28,Sucre,646800,24,e
15,Guainia,105400,25,d
31,Vaupes,1503800,16,e
22,Norte de Santander,927600,1,b
16,Guaviare,1049000,14,e
30,Valle del Cauca,421200,24,d
1,Amazonas,1010400,19,d
4,Atlantico,1330600,13,c
29,Tolima,906400,6,e
18,La Guajira,446400,23,a
18,La Guajira,1238200,24,b
27,Santander,530000,7,e
10,Cauca,878800,26,d
29,Tolima,471400,3,c
7,Caldas,1233800,15,b
4,Atlantico,1791400,30,e
4,Atlantico,941200,0,b
23,Putumayo,1255600,7,d
7,Caldas,531400,14,e
24,Quindio,719600,24,e
16,Guaviare,1244600,1,e
9,Casanare,438200,7,a
6,Boyaca,427000,16,a
24,Quindio,1825800,22,d
5,Bolivar,1107600,26,e
15,Guainia,1342400,30,a
20,Meta,477400,14,a
24,Quindio,1657200,7,e
3,Arauca,734800,21,a
14,Cundinamarca,1047000,0,b
20,Meta,341800,10,b
5,Bolivar,340200,8,b
13,Cordoba,562800,28,c
31,Vaupes,1025200,5,b
24,Quindio,870800,17,e
5,Bolivar,657200,1,c
22,Norte de Santander,1791600,26,a
12,Choco,715600,21,b
6,Boyaca,305800,25,d
5,Bolivar,116200,25,d
6,Boyaca,949200,6,c
7,Caldas,254200,19,d
28,Sucre,1201400,26,c
22,Norte de Santander,1816000,11,d
23,Putumayo,1844800,1,b
15,Guainia,139800,20,c
28,Sucre,998800,26,c
32,Vichada,1041600,16,a
24,Quindio,767200,14,a
31,Vaupes,776000,24,a
25,Risaralda,43800,23,d
19,Magdalena,698400,3,a
27,Santander,1230800,16,b
9,Casanare,745000,6,d
20,Meta,1526400,11,b
6,Boyaca,320400,5,e
24,Quindio,784200,11,b
15,Guainia,120400,13,e
8,Caqueta,1920800,6,a
1,Amazonas,802400,6,c
21,Narino,190800,25,e
21,Narino,1306600,25,e
10,Cauca,1850400,4,d
28,Sucre,889000,20,c
27,Santander,1847200,28,a
31,Vaupes,370000,21,a
14,Cundinamarca,1946000,29,b
32,Vichada,1976000,22,b
13,Cordoba,644000,20,b
25,Risaralda,887200,13,c
13,Cordoba,308400,11,c
21,Narino,1112400,19,b
27,Santander,574400,4,b
21,Narino,594600,9,d
32,Vichada,1845400,4,b
23,Putumayo,1584600,22,d
21,Narino,1680600,3,e
4,Atlantico,1061200,6,c
10,Cauca,795400,6,e
17,Huila,1405000,29,b
22,Norte de Santander,1593600,28,a
5,Bolivar,573400,24,d
24,Quindio,1669200,14,b
9,Casanare,19000,19,d
8,Caqueta,1852600,11,a
25,Risaralda,326400,16,a
28,Sucre,1132000,25,c
23,Putumayo,767400,2,c
2,Antioquia,1832200,11,a
25,Risaralda,42600,7,e
24,Quindio,688000,2,d
23,Putumayo,1533800,3,c
22,Norte de Santander,1613000,10,e
18,La Guajira,862400,14,a
32,Vichada,1032600,18,c
27,Santander,236000,6,a
15,Guainia,1832200,16,c
20,Meta,94400,0,e
13,Cordoba,1396000,5,a
30,Valle del Cauca,434800,19,d
11,Cesar,1928800,4,b
5,Bolivar,1854400,8,a
10,Cauca,377200,26,e
22,Norte de Santander,1366600,27,c
26,San Andres y Providencia,39600,29,a
23,Putumayo,1364800,14,e
20,Meta,1813400,27,b
20,Meta,926400,9,d
30,Valle del Cauca,1987800,14,a
8,Caqueta,528400,23,e
30,Valle del Cauca,1498400,16,a
1,Amazonas,631000,30,c
1,Amazonas,159200,12,e
15,Guainia,1665200,23,b
25,Risaralda,465200,18,b
7,Caldas,12000,23,a
27,Santander,1962400,17,b
30,Valle del Cauca,83800,16,e
7,Caldas,1716800,19,b
17,Huila,475600,25,a
21,Narino,888600,4,d
30,Valle del Cauca,51200,6,e
16,Guaviare,433000,11,c
20,Meta,1434400,12,b
19,Magdalena,250600,4,e
25,Risaralda,294600,11,d
9,Casanare,1043600,12,a
14,Cundinamarca,1858800,28,e
15,Guainia,194600,28,c
22,Norte de Santander,187600,5,d
21,Narino,1625600,20,d
7,Caldas,1761200,23,b
29,Tolima,1720600,24,c
16,Guaviare,94400,6,e
23,Putumayo,432800,8,b
25,Risaralda,1017200,30,b
25,Risaralda,1295200,0,a
13,Cordoba,1480400,25,a
11,Cesar,461600,5,c
11,Cesar,735800,12,a
15,Guainia,90400,6,a
19,Magdalena,410200,27,c
19,Magdalena,182600,23,b
8,Caqueta,253200,6,d
2,Antioquia,1759600,9,a
22,Norte de Santander,590800,18,e
12,Choco,1505600,12,c
28,Sucre,890600,15,e
2,Antioquia,1508600,16,e
29,Tolima,863400,22,c
24,Quindio,273800,28,b
3,Arauca,1868200,27,a
17,Huila,1832600,18,e
11,Cesar,1523400,18,a
24,Quindio,1911000,22,b
5,Bolivar,1027400,4,c
32,Vichada,627200,30,e
27,Santander,933600,27,e
4,Atlantico,1921000,3,c
4,Atlantico,264000,3,a
16,Guaviare,913200,27,d
22,Norte de Santander,1084400,16,a
17,Huila,1525400,28,c
8,Caqueta,412800,21,e
7,Caldas,1823200,9,e
2,Antioquia,1369400,6,c
28,Sucre,461400,23,e
21,Narino,1630000,25,a
22,Norte de Santander,832600,5,d
23,Putumayo,1970000,13,e
2,Antioquia,1813800,21,b
29,Tolima,1614000,2,c
1,Amazonas,834400,19,e
30,Valle del Cauca,1362600,17,d
17,Huila,1603200,17,d
18,La Guajira,22800,23,a
18,La Guajira,1738800,12,e
9,Casanare,1394000,15,c
24,Quindio,43800,22,d
29,Tolima,1309600,20,d
6,Boyaca,1483200,8,d
24,Quindio,1017400,16,a
5,Bolivar,457000,25,e
17,Huila,1217800,23,e
32,Vichada,1425200,6,d
18,La Guajira,3000,8,e
23,Putumayo,497800,12,b
28,Sucre,815200,0,a
3,Arauca,709200,6,a
16,Guaviare,1019800,30,e
8,Caqueta,798000,11,a
16,Guaviare,1150800,23,a
32,Vichada,751200,25,a
27,Santander,50000,29,a
2,Antioquia,1646800,2,c
12,Choco,1130200,14,b
26,San Andres y Providencia,1868400,19,c
19,Magdalena,1733600,4,e
15,Guainia,1327600,25,c
27,Santander,883800,11,d
3,Arauca,1925600,29,a
18,La Guajira,1482000,2,b
14,Cundinamarca,1335600,30,e
9,Casanare,1381600,9,b
17,Huila,854000,23,c
2,Antioquia,208800,9,d
25,Risaralda,1124800,6,d
19,Magdalena,829200,10,a
30,Valle del Cauca,450200,3,e
29,Tolima,1659800,19,b
20,Meta,1309600,0,e
8,Caqueta,881200,27,b
2,Antioquia,901800,17,b
28,Sucre,345200,3,e
18,La Guajira,1491400,21,a
19,Magdalena,1328400,20,d
25,Risaralda,375600,29,c
8,Caqueta,475400,14,d
3,Arauca,1428800,30,e
2,Antioquia,1189400,5,e
17,Huila,326200,17,e
1,Amazonas,1211000,6,d
8,Caqueta,1647000,4,b
11,Cesar,888000,12,b
28,Sucre,559400,30,d
29,Tolima,86200,19,e
14,Cundinamarca,1845800,3,c
26,San Andres y Providencia,462400,0,b
26,San Andres y Providencia,1981000,25,e
10,Cauca,450600,1,e
10,Cauca,1174400,19,c
2,Antioquia,1902400,17,b
19,Magdalena,172800,7,a
8,Caqueta,125600,24,a
26,San Andres y Providencia,1465600,20,a
6,Boyaca,331400,0,e
19,Magdalena,231600,12,e
25,Risaralda,1946000,28,d
25,Risaralda,1056600,22,c
7,Caldas,163400,25,a
16,Guaviare,1566200,22,e
20,Meta,1154800,22,a
10,Cauca,462000,19,a
5,Bolivar,489800,8,e
26,San Andres y Providencia,1026400,24,a
23,Putumayo,1950400,17,a
1,Amazonas,342200,27,e
12,Choco,1896600,1,e
19,Magdalena,304400,2,d
14,Cundinamarca,431000,21,d
17,Huila,321600,20,e
4,Atlantico,1754600,24,d
26,San Andres y Providencia,1965600,30,a
28,Sucre,1952200,22,e
27,Santander,1124400,19,d
19,Magdalena,563600,15,c
7,Caldas,1084200,7,e
19,Magdalena,485600,12,c
9,Casanare,27400,18,b
20,Meta,1002400,27,e
9,Casanare,768000,12,c
18,La Guajira,1898600,23,e
21,Narino,137600,15,a
12,Choco,988000,14,a
24,Quindio,1473800,12,a
4,Atlantico,1249800,11,a
7,Caldas,1157800,20,a
14,Cundinamarca,1131200,5,c
9,Casanare,653000,16,d
24,Quindio,734600,23,c
9,Casanare,334400,4,b
5,Bolivar,393200,10,b
2,Antioquia,235400,3,e
7,Caldas,555600,16,c
32,Vichada,1971800,8,d
5,Bolivar,1512600,6,d
29,Tolima,1407000,21,c
28,Sucre,348600,11,e
23,Putumayo,419600,27,d
19,Magdalena,931000,20,d
32,Vichada,463000,0,b
18,La Guajira,200400,19,e
8,Caqueta,233200,20,a
27,Santander,1908200,18,a
13,Cordoba,935800,30,d
31,Vaupes,1497800,29,c
1,Amazonas,924800,25,c
12,Choco,98400,27,a
9,Casanare,1320000,26,e
4,Atlantico,275600,29,c
2,Antioquia,1530800,26,e
24,Quindio,1869200,6,d
10,Cauca,213800,2,a
19,Magdalena,105400,2,b
27,Santander,1071600,7,d
24,Quindio,1225400,14,e
26,San Andres y Providencia,1599000,14,e
13,Cordoba,1920600,13,e
8,Caqueta,407400,4,a
7,Caldas,1690000,20,a
20,Meta,1715200,16,e
16,Guaviare,1810000,0,a
16,Guaviare,1463000,17,a
26,San Andres y Providencia,1673600,20,d
5,Bolivar,1034200,10,e
23,Putumayo,16400,16,d
29,Tolima,849800,21,a
6,Boyaca,951200,18,c
24,Quindio,696400,11,e
2,Antioquia,956400,27,b
22,Norte de Santander,752400,13,e
22,Norte de Santander,924600,6,a
11,Cesar,1066200,27,b
3,Arauca,1067400,26,c
28,Sucre,754200,12,b
29,Tolima,61800,1,a
6,Boyaca,108200,14,e
3,Arauca,1360000,1,c
28,Sucre,1916400,25,d
32,Vichada,1301200,8,d
7,Caldas,619000,28,c
8,Caqueta,437800,15,c
16,Guaviare,1601000,2,b
25,Risaralda,584800,4,e
26,San Andres y Providencia,1598600,9,e
16,Guaviare,1305400,30,b
11,Cesar,1062600,2,c
13,Cordoba,614800,28,b
8,Caqueta,1658400,13,e
18,La Guajira,437800,13,e
13,Cordoba,557600,9,a
26,San Andres y Providencia,1120600,28,d
21,Narino,592800,12,a
2,Antioquia,174800,18,c
18,La Guajira,424600,17,b
15,Guainia,1835200,9,c
25,Risaralda,1939000,0,d
30,Valle del Cauca,1416200,29,b
8,Caqueta,811800,10,b
6,Boyaca,849200,10,d
24,Quindio,1084400,14,a
5,Bolivar,283800,15,d
14,Cundinamarca,408000,5,d
21,Narino,532800,15,a
1,Amazonas,1550000,7,b
15,Guainia,217200,16,c
30,Valle del Cauca,59600,10,a
30,Valle del Cauca,931600,7,e
15,Guainia,1078600,16,e
9,Casanare,1126400,17,a
25,Risaralda,336600,16,c
18,La Guajira,855000,5,c
12,Choco,486800,14,a
27,Santander,1614400,0,c
12,Choco,642600,15,b
19,Magdalena,1916600,3,a
20,Meta,222400,21,d
7,Caldas,1136600,0,e
18,La Guajira,420200,17,d
24,Quindio,65000,24,d
23,Putumayo,1268600,10,a
26,San Andres y Providencia,1296600,28,b
29,Tolima,317800,30,a
26,San Andres y Providencia,198200,29,d
16,Guaviare,169200,23,c
30,Valle del Cauca,1085400,15,d
8,Caqueta,278600,26,a
7,Caldas,696000,17,b
2,Antioquia,278000,25,e
9,Casanare,1358000,30,b
21,Narino,1400600,17,e
1,Amazonas,487400,3,a
28,Sucre,1035600,30,e
21,Narino,160600,3,d
32,Vichada,1498400,12,c
10,Cauca,767400,5,d
4,Atlantico,953400,10,c
21,Narino,246200,19,b
1,Amazonas,1847600,12,a
24,Quindio,1338400,25,e
3,Arauca,1320000,30,e
16,Guaviare,864400,2,e
29,Tolima,1416200,16,c
21,Narino,17600,15,a
26,San Andres y Providencia,191800,21,a
16,Guaviare,220400,27,d
15,Guainia,372200,21,b
13,Cordoba,1477000,30,a
21,Narino,1220600,28,b
3,Arauca,1096400,19,d
4,Atlantico,520200,3,b
10,Cauca,715400,0,c
19,Magdalena,343800,10,b
26,San Andres y Providencia,428200,17,d
8,Caqueta,641600,20,c
26,San Andres y Providencia,589200,29,a
8,Caqueta,1948200,3,c
21,Narino,467200,19,a
15,Guainia,581400,5,d
4,Atlantico,816600,15,d
18,La Guajira,1158600,22,d
20,Meta,190400,1,b
4,Atlantico,1836600,26,e
18,La Guajira,1136600,10,e
8,Caqueta,119200,18,e
5,Bolivar,1618600,21,e
28,Sucre,40000,0,d
2,Antioquia,1214600,7,c
14,Cundinamarca,1154200,23,d
4,Atlantico,428200,30,a
31,Vaupes,888600,18,d
5,Bolivar,1840600,4,a
15,Guainia,1365200,8,e
8,Caqueta,1377800,1,d
29,Tolima,450200,19,c
19,Magdalena,26000,28,a
25,Risaralda,1895200,12,c
9,Casanare,1525800,12,d
17,Huila,366600,16,e
16,Guaviare,1709600,26,c
12,Choco,253800,9,a
24,Quindio,990800,23,d
3,Arauca,1006200,22,d
1,Amazonas,1449600,7,d
4,Atlantico,598200,30,d
3,Arauca,568200,8,a
18,La Guajira,1721400,26,a
32,Vichada,1498600,17,e
1,Amazonas,643600,27,c
4,Atlantico,1117600,15,c
2,Antioquia,172800,7,c
4,Atlantico,1554400,15,b
18,La Guajira,43400,24,c
30,Valle del Cauca,641000,8,b
15,Guainia,1598000,26,b
23,Putumayo,1345800,24,b
10,Cauca,1175600,23,c
23,Putumayo,1695200,3,a
23,Putumayo,513200,22,e
2,Antioquia,1126800,21,a
25,Risaralda,1965800,0,d
30,Valle del Cauca,419600,21,b
22,Norte de Santander,1811400,14,b
17,Huila,982400,26,a
4,Atlantico,732000,20,a
15,Guainia,1570200,24,e
18,La Guajira,370400,22,a
10,Cauca,588800,12,c
18,La Guajira,982400,17,d
10,Cauca,1919000,3,b
31,Vaupes,1869200,21,e
17,Huila,1594600,9,e
28,Sucre,130000,14,b
20,Meta,1085200,0,c
11,Cesar,1112400,9,e
18,La Guajira,1265400,17,c
10,Cauca,553200,10,c
1,Amazonas,630400,23,d
19,Magdalena,656400,25,e
9,Casanare,1644400,11,d
12,Choco,798600,11,d
8,Caqueta,1810200,23,a
26,San Andres y Providencia,1449200,1,e
5,Bolivar,975400,2,b
21,Narino,1163000,1,b
18,La Guajira,1153800,15,c
8,Caqueta,1784400,20,a
22,Norte de Santander,317200,28,c
8,Caqueta,285200,24,b
32,Vichada,779400,5,b
3,Arauca,1932800,5,a
6,Boyaca,1977600,3,b
30,Valle del Cauca,1186400,20,d
22,Norte de Santander,264200,7,d
24,Quindio,802600,7,c
27,Santander,274400,17,b
28,Sucre,27200,9,a
12,Choco,192800,5,a
30,Valle del Cauca,1737200,19,a
23,Putumayo,1376800,17,e
2,Antioquia,1998800,7,b
18,La Guajira,591000,19,a
31,Vaupes,559200,26,a
11,Cesar,1592800,16,b
31,Vaupes,144400,12,a
16,Guaviare,688800,27,d
6,Boyaca,1477000,8,a
20,Meta,1352400,12,b
21,Narino,1255000,28,e
31,Vaupes,1456000,28,d
26,San Andres y Providencia,1870200,4,c
16,Guaviare,1933600,14,b
7,Caldas,1338000,20,d
22,Norte de Santander,1056600,28,c
20,Meta,174400,26,d
29,Tolima,456200,20,e
10,Cauca,508200,2,a
3,Arauca,281400,8,c
23,Putumayo,1102800,13,c
4,Atlantico,1031800,6,d
22,Norte de Santander,251000,25,e
16,Guaviare,52000,0,d
15,Guainia,1414200,3,e
26,San Andres y Providencia,1280400,10,b
12,Choco,561600,25,b
12,Choco,1188200,24,b
9,Casanare,832400,2,c
20,Meta,1126400,10,c
2,Antioquia,688000,6,a
1,Amazonas,1946600,23,c
8,Caqueta,1555000,1,b
3,Arauca,381400,8,e
28,Sucre,526000,8,e
6,Boyaca,637200,18,b
30,Valle del Cauca,1382200,15,d
23,Putumayo,159000,22,b
21,Narino,1633000,10,c
28,Sucre,948800,3,a
30,Valle del Cauca,1874200,10,d
26,San Andres y Providencia,1034200,4,d
29,Tolima,33800,26,d
23,Putumayo,1529800,18,e
18,La Guajira,1349000,29,a
20,Meta,1274400,25,e
4,Atlantico,1015200,28,d
2,Antioquia,1252000,23,c
1,Amazonas,1883000,5,d
21,Narino,884400,8,a
22,Norte de Santander,504800,7,c
22,Norte de Santander,1251400,6,b
32,Vichada,762800,19,d
1,Amazonas,1867400,29,b
18,La Guajira,93800,25,b
24,Quindio,547400,2,e
20,Meta,1338800,18,c
19,Magdalena,1096400,3,a
17,Huila,1923400,3,b
18,La Guajira,1076600,19,c
17,Huila,1346400,12,c
32,Vichada,1393800,10,d
9,Casanare,1872200,4,a
30,Valle del Cauca,1212200,15,c
3,Arauca,1319000,2,b
3,Arauca,685000,27,b
6,Boyaca,186400,8,d
22,Norte de Santander,1718400,27,c
13,Cordoba,425400,21,e
12,Choco,1033600,4,e
4,Atlantico,1707000,4,e
17,Huila,1759600,17,e
7,Caldas,112200,2,e
31,Vaupes,894400,16,a
23,Putumayo,1877000,24,b
10,Cauca,1269800,24,e
24,Quindio,34000,11,d
32,Vichada,1314400,28,b
25,Risaralda,1349000,2,c
31,Vaupes,793200,3,b
14,Cundinamarca,1879200,21,e
11,Cesar,460800,8,e
4,Atlantico,1833800,4,c
1,Amazonas,592600,9,c
4,Atlantico,52600,5,e
12,Choco,1372800,16,e
4,Atlantico,1913800,23,a
25,Risaralda,151000,26,d
15,Guainia,720800,16,b
29,Tolima,1290600,10,e
2,Antioquia,462800,15,a
32,Vichada,294400,13,c
16,Guaviare,1107200,28,c
5,Bolivar,552400,7,b
32,Vichada,1632600,11,d
32,Vichada,1969600,6,e
10,Cauca,758800,10,a
25,Risaralda,997400,7,c
21,Narino,413600,30,d
30,Valle del Cauca,1064200,27,c
5,Bolivar,1450000,27,d
15,Guainia,186600,25,e
31,Vaupes,1123200,24,b
31,Vaupes,1774200,19,b
23,Putumayo,820800,18,e
1,Amazonas,457800,11,a
3,Arauca,1371600,28,b
4,Atlantico,1157200,13,e
21,Narino,1669200,28,a
5,Bolivar,514000,19,d
5,Bolivar,1782800,25,b
21,Narino,138800,17,e
12,Choco,19400,20,a
30,Valle del Cauca,879200,19,b
7,Caldas,869000,2,b
21,Narino,443800,5,d
1,Amazonas,1306000,10,c
31,Vaupes,1114000,7,c
13,Cordoba,1272000,17,a
19,Magdalena,226800,13,e
23,Putumayo,1668200,10,d
20,Meta,382200,3,e
8,Caqueta,1031400,20,e
16,Guaviare,399200,4,c
28,Sucre,1268800,15,a
30,Valle del Cauca,214400,24,e
32,Vichada,1270400,14,b
24,Quindio,559200,0,c
3,Arauca,670200,15,a
22,Norte de Santander,1296200,25,e
1,Amazonas,1496400,13,c
18,La Guajira,206600,16,a
23,Putumayo,2800,18,c
12,Choco,892400,3,c
12,Choco,1273800,2,e
13,Cordoba,519400,20,b
19,Magdalena,1672000,1,a
21,Narino,1608600,12,d
18,La Guajira,895600,28,a
23,Putumayo,486000,21,c
27,Santander,635800,9,c
8,Caqueta,1181000,26,d
31,Vaupes,928000,26,c
28,Sucre,237600,0,c
7,Caldas,480600,30,b
27,Santander,572600,27,e
17,Huila,211600,7,d
27,Santander,1335800,2,a
20,Meta,1157800,9,e
13,Cordoba,1445600,25,b
8,Caqueta,1473600,24,e
17,Huila,135200,21,a
15,Guainia,1005000,9,d
14,Cundinamarca,537000,23,b
16,Guaviare,1833400,29,b
26,San Andres y Providencia,1606400,17,a
2,Antioquia,1587000,10,e
18,La Guajira,1807400,25,b
1,Amazonas,1985400,23,b
20,Meta,1230600,8,e
10,Cauca,1926800,19,e
1,Amazonas,558800,13,b
18,La Guajira,640600,22,d
19,Magdalena,72400,24,a
21,Narino,648200,3,c
7,Caldas,375600,28,e
24,Quindio,1333800,9,a
16,Guaviare,39400,21,d
30,Valle del Cauca,129400,13,e
25,Risaralda,347800,28,a
6,Boyaca,1932800,3,a
29,Tolima,469400,8,e
12,Choco,924200,0,e
30,Valle del Cauca,1159800,10,e
19,Magdalena,724200,10,b
27,Santander,1781200,0,a
4,Atlantico,716200,19,c
1,Amazonas,1833000,5,c
24,Quindio,475400,5,c
16,Guaviare,145600,17,a
29,Tolima,972000,28,e
21,Narino,1047000,3,c
23,Putumayo,1644200,12,a
10,Cauca,422400,18,e
8,Caqueta,239400,22,d
29,Tolima,175600,20,c
9,Casanare,1147200,13,d
21,Narino,45000,13,a
6,Boyaca,356200,3,c
19,Magdalena,48600,19,e
20,Meta,1793200,13,b
22,Norte de Santander,1670000,12,c
26,San Andres y Providencia,481200,18,d
22,Norte de Santander,802000,3,c
21,Narino,715400,15,d
19,Magdalena,1568200,26,e
28,Sucre,1068600,0,a
27,Santander,599200,23,e
8,Caqueta,861400,22,a
28,Sucre,1181400,2,d
8,Caqueta,1824800,27,e
28,Sucre,661400,12,e
6,Boyaca,1262600,8,b
27,Santander,146400,16,c
16,Guaviare,300200,16,b
21,Narino,620600,14,d
32,Vichada,1326600,8,a
9,Casanare,884200,2,a
1,Amazonas,1275800,30,a
18,La Guajira,740400,5,c
29,Tolima,1943800,16,d
5,Bolivar,1804800,10,e
23,Putumayo,319800,2,a
11,Cesar,1516800,17,b
19,Magdalena,1620600,11,a
32,Vichada,81000,9,e
14,Cundinamarca,808000,4,a
28,Sucre,1006200,18,d
28,Sucre,1017200,3,d
2,Antioquia,1751400,27,d
28,Sucre,1481200,15,b
10,Cauca,68200,10,d
2,Antioquia,1988600,23,a
13,Cordoba,1377000,8,d
27,Santander,80200,4,d
12,Choco,1077600,5,a
21,Narino,347400,12,b
7,Caldas,1808800,15,d
17,Huila,1359400,23,c
6,Boyaca,96400,19,b
5,Bolivar,95400,7,d
17,Huila,1650600,4,e
11,Cesar,1781800,5,c
8,Caqueta,466800,30,d
29,Tolima,935800,26,a
9,Casanare,1382400,21,e
19,Magdalena,1940600,12,b
2,Antioquia,1499600,2,b
20,Meta,1696000,30,e
32,Vichada,35200,18,e
15,Guainia,1314400,19,e
17,Huila,265600,8,c
19,Magdalena,1829000,2,a
26,San Andres y Providencia,581800,1,e
29,Tolima,570000,2,e
4,Atlantico,892400,2,d
25,Risaralda,1091000,16,a
18,La Guajira,786600,0,c
18,La Guajira,1135600,29,b
30,Valle del Cauca,1391800,13,d
20,Meta,1311200,20,e
17,Huila,1920000,11,b
13,Cordoba,1486600,25,c
29,Tolima,1912000,26,b
16,Guaviare,397400,4,c
8,Caqueta,1200600,1,b
29,Tolima,1933400,1,d
23,Putumayo,19400,30,e
19,Magdalena,623000,20,a
16,Guaviare,635400,26,c
28,Sucre,580600,0,e
22,Norte de Santander,1731800,14,a
11,Cesar,1630200,17,e
25,Risaralda,989600,27,a
8,Caqueta,330200,16,d
26,San Andres y Providencia,1073400,6,b
19,Magdalena,415200,24,d
11,Cesar,1965200,9,a
17,Huila,337000,17,b
20,Meta,76600,19,e
18,La Guajira,1986400,4,d
32,Vichada,178000,24,e
13,Cordoba,1849800,9,c
32,Vichada,271400,18,c
15,Guainia,1134800,0,c
